xmlParsePubidLiteral,libxml2,Top-1 + bb_hash 51
xmlHTMLEncodeSend,xmllint,Top-1 + bb_hash 2
xmlEncodeEntitiesInternal,libxml2,Top-1 + bb_hash 91
xmlSchemaFixupComplexType,libxml2,Top-1 + bb_hash 393
xmlBufferAdd,libxml2,Top-1 + bb_hash 17
xmlSchemaPreRun,libxml2,Top-1 + bb_hash 13
xmlRemoveID,libxml2,Top-25 + bb_hash 10
xmlBufGrowInternal,libxml2,Top-1 + bb_hash 28
xmlBufferResize,libxml2,Top-1 + bb_hash 37
xmlFreeEntity,libxml2,Top-1 + bb_hash 46
parseAndPrintFile,xmllint,Top-1 + bb_hash 263
xmlParseNCName,libxml2,Top-100 + bb_hash 46
xmlParseName,libxml2,Top-1 + bb_hash 155
xmlBufferCreateSize,libxml2,Top-1 + bb_hash 10
xmlParsePEReference,libxml2,Top-1 + bb_hash 57
htmlAttrDumpOutput,libxml2,Top-1 + bb_hash 34
xmlXIncludeDoProcess,libxml2,Top-1 + bb_hash 329
xmlBufCreateSize,libxml2,Top-1 + bb_hash 12
xmlParsePI,libxml2,Top-1 + bb_hash 120
xmlValidateAttributeValue2,libxml2,Top-1 + bb_hash 43
xmlParseAttValueInternal,libxml2,Top-1 + bb_hash 277
xmlBufferGrow,libxml2,Top-1 + bb_hash 11
xmlTextReaderRead,libxml2,Top-1 + bb_hash 242
xmlParseCDSect,libxml2,Top-1 + bb_hash 79
xmlParseElementChildrenContentDeclPriv,libxml2,Top-1 + bb_hash 130
xmlValidNormalizeAttributeValue,libxml2,Top-1 + bb_hash 30
xmlBufferCCat,libxml2,Top-1 + bb_hash 13
xmlParseStringName,libxml2,Top-1 + bb_hash 33
xmlAddRef,libxml2,Top-1 + bb_hash 23
xmlParseEntityValue,libxml2,Top-1 + bb_hash 61
xmlParserEntityCheck,libxml2,Top-1 + bb_hash 34
xmlAddID,libxml2,Top-1 + bb_hash 19
xmlBufResize,libxml2,Top-1 + bb_hash 53
xmlCtxtUseOptionsInternal,libxml2,Top-1 + bb_hash 59
xmlDetectSAX2,libxml2,Top-1 + bb_hash 13
xmlBufferCreateStatic,libxml2,Top-1 + bb_hash 7
xmlDictComputeFastKey,libxml2,Top-1 + bb_hash 16
xmlParseComment,libxml2,Top-1 + bb_hash 191
xmlSAXVersion,libxml2,Top-1 + bb_hash 6
xmlStaticCopyNodeList,libxml2,Top-1 + bb_hash 18
xmlBufCCat,libxml2,Top-1 + bb_hash 20
xmlParseSystemLiteral,libxml2,Top-1 + bb_hash 52
xmlStringLenDecodeEntities,libxml2,Top-1 + bb_hash 187
xmlValidCtxtNormalizeAttributeValue,libxml2,Top-1 + bb_hash 43
xmlParseNmtoken,libxml2,Top-1 + bb_hash 56
xmlBufAdd,libxml2,Top-1 + bb_hash 27
xmlCreateEntity,libxml2,Top-1 + bb_hash 20
