xmlParsePubidLiteral,libxml2,Top-25 + bb_hash 12
xmlHTMLEncodeSend,xmllint,Top-1 + bb_hash 1
xmlEncodeEntitiesInternal,libxml2,Top-150 + bb_hash 15
xmlSchemaFixupComplexType,libxml2,Top-1 + bb_hash 103
xmlBufferAdd,libxml2,Top-1 + bb_hash 8
xmlSchemaPreRun,libxml2,Top-25 + bb_hash 2
xmlRemoveID,libxml2,Top-1 + bb_hash 10
xmlBufGrowInternal,libxml2,Top-450 + bb_hash 8 (not max)
xmlBufferResize,libxml2,Top-1 + bb_hash 11
xmlFreeEntity,libxml2,Top-550 + bb_hash 10
parseAndPrintFile,xmllint,Top-1 + bb_hash 158
xmlParseNCName,libxml2,Top-25 + bb_hash 13
xmlParseName,libxml2,Top-1 + bb_hash 32
xmlBufferCreateSize,libxml2,Top-50 + bb_hash 2
xmlParsePEReference,libxml2,Top-25 + bb_hash 22
htmlAttrDumpOutput,libxml2,Top-25 + bb_hash 11
xmlXIncludeDoProcess,libxml2,Top-1 + bb_hash 62
xmlBufCreateSize,libxml2,Top-100 + bb_hash 2 (tie)
xmlParsePI,libxml2,Top-1 + bb_hash 54
xmlValidateAttributeValue2,libxml2,Top-25 + bb_hash 12
xmlParseAttValueInternal,libxml2,Top-1 + bb_hash 29
xmlBufferGrow,libxml2,Top-900 + bb_hash 3
xmlTextReaderRead,libxml2,Top-1 + bb_hash 168
xmlParseCDSect,libxml2,Top-1 + bb_hash 22
xmlParseElementChildrenContentDeclPriv,libxml2,Top-50 + bb_hash 69
xmlValidNormalizeAttributeValue,libxml2,Top-25 + bb_hash 5 (tie)
xmlParseStringName,libxml2,Top-1 + bb_hash 9
xmlAddRef,libxml2,Top-200 + bb_hash 5
xmlParseEntityValue,libxml2,Top-1 + bb_hash 18
xmlParserEntityCheck,libxml2,Top-25 + bb_hash 12
xmlAddID,libxml2,Top-1 + bb_hash 2
xmlBufResize,libxml2,Top-300 + bb_hash 14
xmlCtxtUseOptionsInternal,libxml2,Top-1 + bb_hash 10
xmlDetectSAX2,libxml2,Top-1 + bb_hash 7
xmlBufferCreateStatic,libxml2,Top-25 + bb_hash 1 (tie)
xmlDictComputeFastKey,libxml2,Top-1 + bb_hash 13
xmlParseComment,libxml2,Top-1 + bb_hash 61
xmlSAXVersion,libxml2,Top-250 + bb_hash 3
xmlStaticCopyNodeList,libxml2,Top-150 + bb_hash 6
xmlBufCCat,libxml2,Not Found
xmlParseSystemLiteral,libxml2,Top-25 + bb_hash 8
xmlStringLenDecodeEntities,libxml2,Top-1 + bb_hash 63
xmlValidCtxtNormalizeAttributeValue,libxml2,Top-1 + bb_hash 10
xmlParseNmtoken,libxml2,Top-25 + bb_hash 13
xmlBufAdd,libxml2,Top-200 + bb_hash 5 (not max)
xmlCreateEntity,libxml2,Top-1 + bb_hash 3
