function,lib,name
v2_init_io,e2fsck,not match
e2fsck_rehash_dir,e2fsck,e2fsck_rehash_dir
report_tree,e2fsck,sub_3FA88
ext2fs_extent_get,libext2fs,ext2fs_extent_get
qtree_scan_dquots,e2fsck,qtree_scan_dquots
ext2fs_extent_delete,libext2fs,ext2fs_extent_delete
quota_compare_and_update,e2fsck,quota_compare_and_update
fill_dir_block,e2fsck,sub_38020
