function,lib,name
fill_dir_block,e2fsck,sub_38020
v2_init_io,e2fsck,v2_init_io
qtree_scan_dquots,e2fsck,qtree_scan_dquots
report_tree,e2fsck,sub_3FA88
ext2fs_extent_get,libext2fs,ext2fs_extent_get
ext2fs_extent_delete,libext2fs,ext2fs_extent_delete
quota_compare_and_update,e2fsck,quota_compare_and_update
e2fsck_rehash_dir,e2fsck,e2fsck_rehash_dir
