CVE-2019-1563,1.1.0i,1.1.0l,libcrypto,CMS_RecipientInfo_decrypt,CMS_RecipientInfo_decrypt
CVE-2019-1563,1.1.0i,1.1.0l,libcrypto,CMS_decrypt,CMS_decrypt
CVE-2019-1563,1.1.0i,1.1.0l,libcrypto,PKCS7_dataInit,PKCS7_dataInit
CVE-2019-1563,1.1.0i,1.1.0l,libcrypto,pkcs7_decrypt_rinfo,not match
CVE-2019-1563,1.1.0i,1.1.0l,libcrypto,PKCS7_dataDecode,PKCS7_dataDecode
CVE-2019-1547,1.1.0i,1.1.0l,libcrypto,EC_GROUP_set_generator,EC_GROUP_set_generator
CVE-2019-1543,1.1.0i,1.1.0k,libcrypto,chacha20_poly1305_ctrl,not match
CVE-2018-0734,1.1.0i,1.1.0j,libcrypto,dsa_sign_setup_no_digest,not match
CVE-2018-0735,1.1.0i,1.1.0j,libcrypto,ec_mul_consttime,not match
