CVE-2023-34969,1.12.20,1.12.28,dbus-daemon,bus_transaction_send_from_driver,bus_transaction_send_from_driver
CVE-2023-34969,1.12.20,1.12.28,libdbus,_dbus_connection_get_next_client_serial,_dbus_connection_get_next_client_serial
CVE-2022-42012,1.12.20,1.12.24,libdbus,byteswap_body_helper,byteswap_body_helper
CVE-2022-42011,1.12.20,1.12.24,libdbus,validate_body_helper,validate_body_helper
CVE-2022-42010,1.12.20,1.12.24,libdbus,_dbus_validate_signature_with_reason,_dbus_validate_signature_with_reason
