archive_write_disk_set_acls,libarchive,Too few basic blocks
archive_read_format_rar_read_data,libarchive,Top-1 + bb_hash 77
_warc_read,libarchive,Top-1 + bb_hash 3
read_header,libarchive,Top-1 + bb_hash 92
archive_wstring_append_from_mbs,libarchive,Top-25 + bb_hash 5 (not max)
archive_read_format_zip_cleanup,libarchive,Top-1 + bb_hash 8
__archive_write_allocate_filter,libarchive,Top-1 + bb_hash 2
archive_acl_from_text_l,libarchive,Top-1 + bb_hash 48
strncat_from_utf8_libarchive2,libarchive,Top-1 + bb_hash 14
_archive_write_disk_close,libarchive,Top-25 + bb_hash 9
create_dir,libarchive,Top-25 + bb_hash 20
parse_rockridge,libarchive,Top-1 + bb_hash 39
rar_read_ahead,libarchive,Top-1 + bb_hash 7
parse_codes,libarchive,Top-1 + bb_hash 79
archive_string_append_from_wcs,libarchive,Top-1 + bb_hash 16
get_uncompressed_data,libarchive,Top-1 + bb_hash 18
