XML_GetBuffer,libexpat,Top-1 + bb_hash 14
doCdataSection,libexpat,Top-1 + bb_hash 10
storeEntityValue,libexpat,Top-1 + bb_hash 37
XML_ExternalEntityParserCreate,libexpat,Top-1 + bb_hash 5
lookup,libexpat,Top-1 + bb_hash 4
parserCreate,libexpat,Top-1 + bb_hash 7
internalEntityProcessor,libexpat,Top-1 + bb_hash 7
processXmlDecl,libexpat,Top-1 + bb_hash 49
normal_prologTok,libexpat,Top-25 + bb_hash 75
XML_ParserCreate,libexpat,Too few basic blocks
nextScaffoldPart,libexpat,Top-1 + bb_hash 10
addBinding,libexpat,Top-1 + bb_hash 10
epilogProcessor,libexpat,Top-1 + bb_hash 9
appendAttributeValue,libexpat,Top-1 + bb_hash 51
getElementType,libexpat,Top-1 + bb_hash 6
defineAttribute,libexpat,Top-25 + bb_hash 11
little2_prologTok,libexpat,Top-25 + bb_hash 35 (tie)
big2_prologTok,libexpat,Top-1 + bb_hash 35
build_node,libexpat,Top-1 + bb_hash 4
entityValueInitProcessor,libexpat,Top-1 + bb_hash 6
storeAtts,libexpat,Top-1 + bb_hash 28
doProlog,libexpat,Top-1 + bb_hash 202
storeRawNames,libexpat,Top-1 + bb_hash 12
