parserCreate,libexpat,Top-1 + bb_hash 13
storeRawNames,libexpat,Top-1 + bb_hash 3
doCdataSection,libexpat,Top-1 + bb_hash 14
build_node,libexpat,Top-25 + bb_hash 2
lookup,libexpat,Top-1 + bb_hash 0
epilogProcessor,libexpat,Top-1 + bb_hash 13
doProlog,libexpat,Top-1 + bb_hash 249
XML_GetBuffer,libexpat,Top-25 + bb_hash 15
little2_prologTok,libexpat,Top-25 + bb_hash 98 (tie)
XML_ParserCreate,libexpat,Top-1 + bb_hash 0
XML_ExternalEntityParserCreate,libexpat,Top-1 + bb_hash 25
defineAttribute,libexpat,Top-1 + bb_hash 17
storeAtts,libexpat,Top-1 + bb_hash 65
addBinding,libexpat,Top-1 + bb_hash 10
getElementType,libexpat,Top-1 + bb_hash 4
appendAttributeValue,libexpat,Top-1 + bb_hash 48
internalEntityProcessor,libexpat,Top-25 + bb_hash 7
big2_prologTok,libexpat,Top-25 + bb_hash 98
entityValueInitProcessor,libexpat,Top-25 + bb_hash 13
normal_prologTok,libexpat,Top-1 + bb_hash 163
storeEntityValue,libexpat,Top-1 + bb_hash 30
processXmlDecl,libexpat,Top-1 + bb_hash 41
nextScaffoldPart,libexpat,Top-1 + bb_hash 7
