ossl_dsa_check_pub_key,libcrypto,Top-1 + bb_hash 0
tls_construct_server_hello,libssl,Top-250 + bb_hash 20
ssl_session_dup,libssl,Top-150 + bb_hash 2 (not max)
PKCS12_unpack_p7data,libcrypto,Top-600 + bb_hash 0 (tie)
ossl_dsa_check_pub_key_partial,libcrypto,Top-25 + bb_hash 0 (tie)
PKCS12_unpack_p7encdata,libcrypto,Top-1 + bb_hash 0
ossl_dsa_check_params,libcrypto,Top-25 + bb_hash 2
ossl_dsa_check_priv_key,libcrypto,Top-1 + bb_hash 2
ossl_rsa_sp800_56b_check_public,libcrypto,Top-650 + bb_hash 4 (not max)
SMIME_write_PKCS7,libcrypto,Top-25 + bb_hash 0 (tie)
ossl_dh_compute_key,libcrypto,Top-100 + bb_hash 2 (not max)
generate_key,libcrypto,Top-1 + bb_hash 14
ssl_update_cache,libssl,Top-1 + bb_hash 16
PKCS12_newpass,libcrypto,Top-1 + bb_hash 20
PKCS12_unpack_authsafes,libcrypto,Top-1 + bb_hash 2
SSL_free_buffers,libssl,Top-1 + bb_hash 0
SSL_SESSION_dup,libssl,Too few basic blocks
DH_check_pub_key,libcrypto,Too few basic blocks
ossl_dsa_check_pairwise,libcrypto,Top-50 + bb_hash 2
