CVE-2019-12904,1.9.4,libgcrypt,prefetch_table
CVE-2019-12904,1.9.4,not found,do_prefetch_table
CVE-2019-12904,1.9.4,libgcrypt,do_ghash
CVE-2019-12904,1.9.4,libgcrypt,ghash_internal
CVE-2019-12904,1.9.4,libgcrypt,prefetch_enc
CVE-2019-12904,1.9.4,libgcrypt,prefetch_dec
CVE-2019-12904,1.9.4,libgcrypt,do_encrypt
CVE-2021-33560,1.9.4,libgcrypt,decrypt
CVE-2021-40527,1.9.4,libgcrypt,gen_k
CVE-2021-40527,1.9.4,libgcrypt,do_encrypt
CVE-2021-40527,1.9.4,libgcrypt,sign
