CVE-2024-4741,3.1.0,3.1.6,libssl,SSL_free_buffers,SSL_free_buffers
CVE-2024-4741,3.1.0,3.1.6,libssl,RECORD_LAYER_data_present,RECORD_LAYER_data_present
CVE-2024-4603,3.1.0,3.1.6,libcrypto,dsa_precheck_params,dsa_precheck_params
CVE-2024-4603,3.1.0,3.1.6,libcrypto,ossl_dsa_check_params,ossl_dsa_check_params
CVE-2024-4603,3.1.0,3.1.6,libcrypto,ossl_dsa_check_pub_key,ossl_dsa_check_pub_key
CVE-2024-4603,3.1.0,3.1.6,libcrypto,ossl_dsa_check_pub_key_partial,ossl_dsa_check_pub_key_partial
CVE-2024-4603,3.1.0,3.1.6,libcrypto,ossl_dsa_check_priv_key,ossl_dsa_check_priv_key
CVE-2024-4603,3.1.0,3.1.6,libcrypto,ossl_dsa_check_pairwise,ossl_dsa_check_pairwise
CVE-2024-2511,3.1.0,3.1.6,libssl,ssl_update_cache,ssl_update_cache
CVE-2024-2511,3.1.0,3.1.6,libssl,SSL_SESSION_dup,SSL_SESSION_dup
CVE-2024-2511,3.1.0,3.1.6,libssl,ssl_session_dup,ssl_session_dup
CVE-2024-2511,3.1.0,3.1.6,libssl,ssl_session_dup_intern,ssl_session_dup_intern
CVE-2024-2511,3.1.0,3.1.6,libssl,tls_construct_server_hello,tls_construct_server_hello
CVE-2024-0727,3.1.0,3.1.5,libcrypto,PKCS12_unpack_p7data,PKCS12_unpack_p7data
CVE-2024-0727,3.1.0,3.1.5,libcrypto,PKCS12_unpack_p7encdata,PKCS12_unpack_p7encdata
CVE-2024-0727,3.1.0,3.1.5,libcrypto,PKCS12_unpack_authsafes,PKCS12_unpack_authsafes
CVE-2024-0727,3.1.0,3.1.5,libcrypto,pkcs12_gen_mac,pkcs12_gen_mac
CVE-2024-0727,3.1.0,3.1.5,libcrypto,SMIME_write_PKCS7,SMIME_write_PKCS7
CVE-2024-0727,3.1.0,3.1.5,libcrypto,PKCS12_newpass,PKCS12_newpass
CVE-2023-6237,3.1.0,3.1.5,libcrypto,ossl_rsa_sp800_56b_check_public,ossl_rsa_sp800_56b_check_public
CVE-2023-5678,3.1.0,3.1.5,libcrypto,DH_check_pub_key,DH_check_pub_key
CVE-2023-5678,3.1.0,3.1.5,libcrypto,ossl_dh_compute_key,ossl_dh_compute_key
CVE-2023-5678,3.1.0,3.1.5,libcrypto,generate_key,generate_key
CVE-2023-5363,3.1.0,3.1.4,libcrypto,evp_cipher_init_internal,evp_cipher_init_internal
CVE-2023-3817,3.1.0,3.1.2,libcrypto,DH_check,DH_check
CVE-2023-3446,3.1.0,3.1.2,libcrypto,DH_check,DH_check
CVE-2023-2975,3.1.0,3.1.2,libcrypto,siv_cipher,siv_cipher
CVE-2023-2650,3.1.0,3.1.1,libcrypto,OBJ_obj2txt,OBJ_obj2txt
CVE-2023-0465,3.1.0,3.1.1,libcrypto,check_policy,check_policy
CVE-2023-0464,3.1.0,3.1.1,libcrypto,ossl_policy_level_find_node,ossl_policy_level_find_node
CVE-2023-0464,3.1.0,3.1.1,libcrypto,ossl_policy_level_add_node,ossl_policy_level_add_node
CVE-2023-0464,3.1.0,3.1.1,libcrypto,X509_policy_check,X509_policy_check
CVE-2023-0464,3.1.0,3.1.1,libcrypto,tree_add_unmatched,tree_add_unmatched
