bus_transaction_send_from_driver,dbus-daemon,Top-1 (12)
_dbus_connection_get_next_client_serial,libdbus,Top-1 (3)
byteswap_body_helper,libdbus,Top-1 (57)
validate_body_helper,libdbus,Top-1 (156)
dbus_message_demarshal,libdbus,Top-1 (12)
_dbus_validate_signature_with_reason,libdbus,Top-1 (74)
