function,lib,name
deflateInit2_,libz,deflateInit2_
deflate_slow,libz,deflate_slow
compress_block,libz,compress_block
_tr_tally,libz,_tr_tally
_tr_flush_block,libz,_tr_flush_block
deflate_fast,libz,deflate_fast
deflatePrime,libz,deflatePrime
inflate,libz,inflate
deflateCopy,libz,deflateCopy
