function,lib,name
deflateCopy,libz,deflateCopy
inflate,libz,inflate
deflateInit2_,libz,deflateInit2_
deflate_fast,libz,not match
_tr_flush_block,libz,sub_B650
compress_block,libz,not match
deflatePrime,libz,deflatePrime
deflate_slow,libz,not match
_tr_tally,libz,sub_BD14
