function,lib,name
_tr_flush_block,libz,_tr_flush_block
inflate,libz,inflate
deflate_fast,libz,deflate_fast
deflate_slow,libz,deflate_slow
compress_block,libz,compress_block
deflateCopy,libz,deflateCopy
deflatePrime,libz,deflatePrime
_tr_tally,libz,_tr_tally
deflateInit2_,libz,deflateInit2_
