sign_0,libgcrypt,Top-25 + bb_hash 0 (tie)
do_decrypt,libgcrypt,Top-1 + bb_hash 0
ghash_internal,libgcrypt,Top-25 + bb_hash 5
do_encrypt,libgcrypt,Top-25 + bb_hash 0 (tie)
prefetch_dec,libgcrypt,Top-1 + bb_hash 1
prefetch_enc,libgcrypt,Top-1 + bb_hash 1
decrypt,libgcrypt,Top-150 + bb_hash 0 (tie)
gen_k,libgcrypt,Top-50 + bb_hash 9
_gcry_md_block_write,libgcrypt,Top-1 + bb_hash 7
do_encrypt_3,libgcrypt,Top-25 + bb_hash 0 (tie)
