function,lib,name
decrypt,libgcrypt,decrypt
ghash_internal,libgcrypt,ghash_internal
do_encrypt_3,libgcrypt,do_encrypt_3
prefetch_dec,libgcrypt,prefetch_dec
sign_0,libgcrypt,sign_0
prefetch_enc,libgcrypt,prefetch_enc
do_decrypt,libgcrypt,do_decrypt
_gcry_md_block_write,libgcrypt,_gcry_md_block_write
gen_k,libgcrypt,gen_k
do_encrypt_0,libgcrypt,do_encrypt_0
