CVE-2022-0367,3.0.5,3.1.7,libmodbus,modbus_reply,modbus_reply2
CVE-2019-14462,3.0.5,3.1.5,libmodbus,modbus_reply,modbus_reply2
CVE-2019-14463,3.0.5,3.1.5,libmodbus,modbus_reply,modbus_reply2
