conn_free,libcurl,Top-1 + bb_hash 6
ftp_do,libcurl,Top-25 + bb_hash 42
Curl_init_CONNECT,libcurl,Top-1 + bb_hash 1
ftp_setup_connection,libcurl,Top-25 + bb_hash 2
conn_is_conn,libcurl,Top-1 + bb_hash 2
curl_multi_remove_handle,libcurl,Top-1 + bb_hash 20
create_transfer,curl,Top-1 + bb_hash 368
Curl_vsetopt,libcurl,Top-25 + bb_hash 21
Curl_connect,libcurl,Top-1 + bb_hash 131
ftp_disconnect,libcurl,Top-1 + bb_hash 8
Curl_free_primary_ssl_config,libcurl,Top-25 + bb_hash 0 (tie)
Curl_clone_primary_ssl_config,libcurl,Top-1 + bb_hash 22
post_per_transfer,curl,Top-25 + bb_hash 55
tool_header_cb,curl,Top-25 + bb_hash 37
ftp_do_more,libcurl,Top-1 + bb_hash 30
Curl_retry_request,libcurl,Top-25 + bb_hash 6
Curl_ssl_config_matches,libcurl,Top-25 + bb_hash 7
curl_multi_add_handle,libcurl,Top-1 + bb_hash 12
ftp_done,libcurl,Top-25 + bb_hash 52
Curl_follow,libcurl,Top-100 + bb_hash 5 (not max)
curl_easy_duphandle,libcurl,Top-1 + bb_hash 10
ftp_parse_url_path,libcurl,Top-1 + bb_hash 27
ftp_state_prepare_transfer,libcurl,Top-25 + bb_hash 9
Curl_cookie_add,libcurl,Top-1 + bb_hash 108
config_init,curl,Top-1 + bb_hash 0
Curl_add_custom_headers,libcurl,Top-1 + bb_hash 42
Curl_build_unencoding_stack,libcurl,Top-1 + bb_hash 11
Curl_init_userdefined,libcurl,Top-25 + bb_hash 0 (tie)
multi_done,libcurl,Top-1 + bb_hash 14
Curl_getconnectinfo,libcurl,Top-1 + bb_hash 11
getparameter,curl,Top-1 + bb_hash 493
tool_version_info,curl,Top-25 + bb_hash 8
Curl_http_output_auth,libcurl,Top-100 + bb_hash 15
Curl_open,libcurl,Top-1 + bb_hash 3
Curl_resolv_timeout,libcurl,Top-1 + bb_hash 2
