_tr_flush_block,libz,Top-25 + bb_hash 17
inflate,libz,Top-1 + bb_hash 180
deflate_fast,libz,Top-25 + bb_hash 12
deflate_slow,libz,Top-1 + bb_hash 21
compress_block,libz,Top-25 + bb_hash 0 (tie)
deflateCopy,libz,Top-25 + bb_hash 4
deflatePrime,libz,Top-1 + bb_hash 2
_tr_tally,libz,Top-1 + bb_hash 0
deflateInit2_,libz,Top-1 + bb_hash 21
